,ID,Date,Cases,Cases_New,Type
11924110,IT,2020-02-13,3.0,0.0,Confirmed
11924121,IT,2020-02-14,3.0,0.0,Confirmed
11924132,IT,2020-02-15,3.0,0.0,Confirmed
11924143,IT,2020-02-16,3.0,0.0,Confirmed
11924154,IT,2020-02-17,3.0,0.0,Confirmed
11924165,IT,2020-02-18,3.0,0.0,Confirmed
11924176,IT,2020-02-19,3.0,0.0,Confirmed
11924187,IT,2020-02-20,3.0,0.0,Confirmed
11924198,IT,2020-02-21,20.0,17.0,Confirmed
11924209,IT,2020-02-22,62.0,42.0,Confirmed
11924220,IT,2020-02-23,155.0,93.0,Confirmed
11924232,IT,2020-02-24,229.0,229.0,Confirmed
11924259,IT,2020-02-25,322.0,93.0,Confirmed
11924286,IT,2020-02-26,400.0,78.0,Confirmed
11924313,IT,2020-02-27,650.0,250.0,Confirmed
11924340,IT,2020-02-28,888.0,238.0,Confirmed
11924367,IT,2020-02-29,1128.0,240.0,Confirmed
11924394,IT,2020-03-01,1694.0,566.0,Confirmed
11924421,IT,2020-03-02,2036.0,342.0,Confirmed
11924448,IT,2020-03-03,2502.0,466.0,Confirmed
11924475,IT,2020-03-04,3089.0,587.0,Confirmed
11924502,IT,2020-03-05,3858.0,769.0,Confirmed
11924529,IT,2020-03-06,4636.0,778.0,Confirmed
11924556,IT,2020-03-07,5883.0,1247.0,Confirmed
11924583,IT,2020-03-08,7375.0,1492.0,Confirmed
11924610,IT,2020-03-09,9172.0,1797.0,Confirmed
11924637,IT,2020-03-10,10149.0,977.0,Confirmed
11924664,IT,2020-03-11,12462.0,2313.0,Confirmed
11924691,IT,2020-03-12,15113.0,2651.0,Confirmed
11924718,IT,2020-03-13,17660.0,2547.0,Confirmed
11924745,IT,2020-03-14,21157.0,3497.0,Confirmed
11924772,IT,2020-03-15,24747.0,3590.0,Confirmed
11924799,IT,2020-03-16,27980.0,3233.0,Confirmed
11924826,IT,2020-03-17,31506.0,3526.0,Confirmed
11924853,IT,2020-03-18,35713.0,4207.0,Confirmed
11924880,IT,2020-03-19,41035.0,5322.0,Confirmed
11924907,IT,2020-03-20,47021.0,5986.0,Confirmed
11924934,IT,2020-03-21,53578.0,6557.0,Confirmed
11924961,IT,2020-03-22,59138.0,5560.0,Confirmed
11924988,IT,2020-03-23,63927.0,4789.0,Confirmed
11925015,IT,2020-03-24,69176.0,5249.0,Confirmed
11925042,IT,2020-03-25,74386.0,5210.0,Confirmed
11925069,IT,2020-03-26,80539.0,6153.0,Confirmed
11925096,IT,2020-03-27,86498.0,5959.0,Confirmed
11925123,IT,2020-03-28,92472.0,5974.0,Confirmed
11925150,IT,2020-03-29,97689.0,5217.0,Confirmed
11925177,IT,2020-03-30,101739.0,4050.0,Confirmed
11925204,IT,2020-03-31,105792.0,4053.0,Confirmed
11925231,IT,2020-04-01,110574.0,4782.0,Confirmed
11925258,IT,2020-04-02,115242.0,4668.0,Confirmed
11925285,IT,2020-04-03,119827.0,4585.0,Confirmed
11925312,IT,2020-04-04,124632.0,4805.0,Confirmed
11925339,IT,2020-04-05,128948.0,4316.0,Confirmed
11925366,IT,2020-04-06,132547.0,3599.0,Confirmed
11925393,IT,2020-04-07,135586.0,3039.0,Confirmed
11925420,IT,2020-04-08,139422.0,3836.0,Confirmed
11925447,IT,2020-04-09,143626.0,4204.0,Confirmed
11925474,IT,2020-04-10,147577.0,3951.0,Confirmed
11925501,IT,2020-04-11,152271.0,4694.0,Confirmed
11925528,IT,2020-04-12,156363.0,4092.0,Confirmed
11925555,IT,2020-04-13,159516.0,3153.0,Confirmed
11925582,IT,2020-04-14,162488.0,2972.0,Confirmed
11925609,IT,2020-04-15,165155.0,2667.0,Confirmed
11925636,IT,2020-04-16,168941.0,3786.0,Confirmed
11925663,IT,2020-04-17,172434.0,3493.0,Confirmed
11925690,IT,2020-04-18,175925.0,3491.0,Confirmed
11925717,IT,2020-04-19,178972.0,3047.0,Confirmed
11925744,IT,2020-04-20,181228.0,2256.0,Confirmed
11925771,IT,2020-04-21,183957.0,2729.0,Confirmed
11925798,IT,2020-04-22,187327.0,3370.0,Confirmed
11925825,IT,2020-04-23,189973.0,2646.0,Confirmed
11925852,IT,2020-04-24,192994.0,3021.0,Confirmed
11925879,IT,2020-04-25,195351.0,2357.0,Confirmed
11925906,IT,2020-04-26,197675.0,2324.0,Confirmed
11925933,IT,2020-04-27,199414.0,1739.0,Confirmed
11925960,IT,2020-04-28,201505.0,2091.0,Confirmed
11925987,IT,2020-04-29,203591.0,2086.0,Confirmed
11926014,IT,2020-04-30,205463.0,1872.0,Confirmed
11926041,IT,2020-05-01,207428.0,1965.0,Confirmed
11926068,IT,2020-05-02,209328.0,1900.0,Confirmed
11926095,IT,2020-05-03,210717.0,1389.0,Confirmed
11926122,IT,2020-05-04,211938.0,1221.0,Confirmed
11926149,IT,2020-05-05,213013.0,1075.0,Confirmed
11926176,IT,2020-05-06,214457.0,1444.0,Confirmed
11926203,IT,2020-05-07,215858.0,1401.0,Confirmed
11926230,IT,2020-05-08,217185.0,1327.0,Confirmed
11926257,IT,2020-05-09,218268.0,1083.0,Confirmed
11926284,IT,2020-05-10,219070.0,802.0,Confirmed
11926311,IT,2020-05-11,219814.0,744.0,Confirmed
11926338,IT,2020-05-12,221216.0,1402.0,Confirmed
11926365,IT,2020-05-13,222104.0,888.0,Confirmed
11926392,IT,2020-05-14,223096.0,992.0,Confirmed
11926419,IT,2020-05-15,223885.0,789.0,Confirmed
11926446,IT,2020-05-16,224760.0,875.0,Confirmed
11926473,IT,2020-05-17,225435.0,675.0,Confirmed
11926500,IT,2020-05-18,225886.0,451.0,Confirmed
11926527,IT,2020-05-19,226699.0,813.0,Confirmed
11926554,IT,2020-05-20,227364.0,665.0,Confirmed
11926581,IT,2020-05-21,228006.0,642.0,Confirmed
11926608,IT,2020-05-22,228658.0,652.0,Confirmed
11926635,IT,2020-05-23,229327.0,669.0,Confirmed
11926662,IT,2020-05-24,229858.0,531.0,Confirmed
11926689,IT,2020-05-25,230158.0,300.0,Confirmed
11926716,IT,2020-05-26,230555.0,397.0,Confirmed
11926743,IT,2020-05-27,231139.0,584.0,Confirmed
11926770,IT,2020-05-28,231732.0,593.0,Confirmed
11926797,IT,2020-05-29,232248.0,516.0,Confirmed
11926824,IT,2020-05-30,232664.0,416.0,Confirmed
11926851,IT,2020-05-31,233019.0,355.0,Confirmed
11926878,IT,2020-06-01,233197.0,178.0,Confirmed
11926905,IT,2020-06-02,233515.0,318.0,Confirmed
11926932,IT,2020-06-03,233836.0,321.0,Confirmed
11926959,IT,2020-06-04,234013.0,177.0,Confirmed
11926986,IT,2020-06-05,234531.0,518.0,Confirmed
11927013,IT,2020-06-06,234801.0,270.0,Confirmed
11927040,IT,2020-06-07,234998.0,197.0,Confirmed
11927067,IT,2020-06-08,235278.0,280.0,Confirmed
11927094,IT,2020-06-09,235561.0,283.0,Confirmed
11927121,IT,2020-06-10,235763.0,202.0,Confirmed
11927148,IT,2020-06-11,236142.0,379.0,Confirmed
11927175,IT,2020-06-12,236305.0,163.0,Confirmed
11927202,IT,2020-06-13,236651.0,346.0,Confirmed
11927229,IT,2020-06-14,236989.0,338.0,Confirmed
11927256,IT,2020-06-15,237290.0,301.0,Confirmed
11927283,IT,2020-06-16,237500.0,210.0,Confirmed
11927310,IT,2020-06-17,237828.0,328.0,Confirmed
11927337,IT,2020-06-18,238159.0,331.0,Confirmed
11927364,IT,2020-06-19,238011.0,-148.0,Confirmed
11927391,IT,2020-06-20,238275.0,264.0,Confirmed
11927418,IT,2020-06-21,238499.0,224.0,Confirmed
11927445,IT,2020-06-22,238720.0,221.0,Confirmed
11927472,IT,2020-06-23,238833.0,113.0,Confirmed
11927499,IT,2020-06-24,239410.0,577.0,Confirmed
11927526,IT,2020-06-25,239706.0,296.0,Confirmed
11927553,IT,2020-06-26,239961.0,255.0,Confirmed
11927580,IT,2020-06-27,240136.0,175.0,Confirmed
11927607,IT,2020-06-28,240310.0,174.0,Confirmed
11927634,IT,2020-06-29,240436.0,126.0,Confirmed
11927661,IT,2020-06-30,240578.0,142.0,Confirmed
11927688,IT,2020-07-01,240760.0,182.0,Confirmed
11927715,IT,2020-07-02,240961.0,201.0,Confirmed
11927742,IT,2020-07-03,241184.0,223.0,Confirmed
11927769,IT,2020-07-04,241419.0,235.0,Confirmed
11927796,IT,2020-07-05,241611.0,192.0,Confirmed
11927823,IT,2020-07-06,241819.0,208.0,Confirmed
11927850,IT,2020-07-07,241956.0,137.0,Confirmed
11927877,IT,2020-07-08,242149.0,193.0,Confirmed
11927904,IT,2020-07-09,242363.0,214.0,Confirmed
11927931,IT,2020-07-10,242639.0,276.0,Confirmed
11927958,IT,2020-07-11,242827.0,188.0,Confirmed
11927985,IT,2020-07-12,243061.0,234.0,Confirmed
11928012,IT,2020-07-13,243230.0,169.0,Confirmed
11928039,IT,2020-07-14,243344.0,114.0,Confirmed
11928066,IT,2020-07-15,243506.0,162.0,Confirmed
11928093,IT,2020-07-16,243736.0,230.0,Confirmed
11928120,IT,2020-07-17,243967.0,231.0,Confirmed
11928147,IT,2020-07-18,244216.0,249.0,Confirmed
11928174,IT,2020-07-19,244434.0,218.0,Confirmed
11928201,IT,2020-07-20,244624.0,190.0,Confirmed
11928228,IT,2020-07-21,244752.0,128.0,Confirmed
11928255,IT,2020-07-22,245032.0,280.0,Confirmed
11928282,IT,2020-07-23,245338.0,306.0,Confirmed
11928309,IT,2020-07-24,245590.0,252.0,Confirmed
11928336,IT,2020-07-25,245864.0,274.0,Confirmed
11928363,IT,2020-07-26,246118.0,254.0,Confirmed
11928390,IT,2020-07-27,246286.0,168.0,Confirmed
11928417,IT,2020-07-28,246488.0,202.0,Confirmed
11928444,IT,2020-07-29,246776.0,288.0,Confirmed
11928471,IT,2020-07-30,247158.0,382.0,Confirmed
11928498,IT,2020-07-31,247537.0,379.0,Confirmed
11928525,IT,2020-08-01,247832.0,295.0,Confirmed
11928552,IT,2020-08-02,248070.0,238.0,Confirmed
11928579,IT,2020-08-03,248229.0,159.0,Confirmed
11928606,IT,2020-08-04,248419.0,190.0,Confirmed
11928633,IT,2020-08-05,248803.0,384.0,Confirmed
11928660,IT,2020-08-06,249204.0,401.0,Confirmed
11928687,IT,2020-08-07,249756.0,552.0,Confirmed
11928714,IT,2020-08-08,250103.0,347.0,Confirmed
11928741,IT,2020-08-09,250566.0,463.0,Confirmed
11928768,IT,2020-08-10,250825.0,259.0,Confirmed
11928795,IT,2020-08-11,251237.0,412.0,Confirmed
11928822,IT,2020-08-12,251713.0,476.0,Confirmed
11928849,IT,2020-08-13,252235.0,522.0,Confirmed
11928876,IT,2020-08-14,252809.0,574.0,Confirmed
11928903,IT,2020-08-15,253438.0,629.0,Confirmed
11928930,IT,2020-08-16,253915.0,477.0,Confirmed
11928957,IT,2020-08-17,254235.0,320.0,Confirmed
11928984,IT,2020-08-18,254636.0,401.0,Confirmed
11929011,IT,2020-08-19,255278.0,642.0,Confirmed
11929038,IT,2020-08-20,256118.0,840.0,Confirmed
11929065,IT,2020-08-21,257065.0,947.0,Confirmed
11929092,IT,2020-08-22,258136.0,1071.0,Confirmed
11929119,IT,2020-08-23,259345.0,1209.0,Confirmed
11929146,IT,2020-08-24,260298.0,953.0,Confirmed
11929173,IT,2020-08-25,261174.0,876.0,Confirmed
11929200,IT,2020-08-26,262540.0,1366.0,Confirmed
11929227,IT,2020-08-27,263949.0,1409.0,Confirmed
11929254,IT,2020-08-28,265409.0,1460.0,Confirmed
11929281,IT,2020-08-29,266853.0,1444.0,Confirmed
11929308,IT,2020-08-30,268218.0,1365.0,Confirmed
11929335,IT,2020-08-31,269214.0,996.0,Confirmed
11929362,IT,2020-09-01,270189.0,975.0,Confirmed
11929389,IT,2020-09-02,271515.0,1326.0,Confirmed
11929416,IT,2020-09-03,272912.0,1397.0,Confirmed
11929443,IT,2020-09-04,274644.0,1732.0,Confirmed
11929470,IT,2020-09-05,276337.0,1693.0,Confirmed
11929497,IT,2020-09-06,277634.0,1297.0,Confirmed
11929524,IT,2020-09-07,278784.0,1150.0,Confirmed
11929551,IT,2020-09-08,280153.0,1369.0,Confirmed
11929578,IT,2020-09-09,281583.0,1430.0,Confirmed
11929605,IT,2020-09-10,283180.0,1597.0,Confirmed
11929632,IT,2020-09-11,284796.0,1616.0,Confirmed
11929659,IT,2020-09-12,286297.0,1501.0,Confirmed
11929686,IT,2020-09-13,287753.0,1456.0,Confirmed
11929713,IT,2020-09-14,288761.0,1008.0,Confirmed
11929740,IT,2020-09-15,289990.0,1229.0,Confirmed
11929767,IT,2020-09-16,291442.0,1452.0,Confirmed
11929794,IT,2020-09-17,293025.0,1583.0,Confirmed
11929821,IT,2020-09-18,294932.0,1907.0,Confirmed
11929848,IT,2020-09-19,296569.0,1637.0,Confirmed
11929875,IT,2020-09-20,298156.0,1587.0,Confirmed
11929902,IT,2020-09-21,299506.0,1350.0,Confirmed
11929929,IT,2020-09-22,300897.0,1391.0,Confirmed
11929956,IT,2020-09-23,302537.0,1640.0,Confirmed
11929983,IT,2020-09-24,304323.0,1786.0,Confirmed
11930010,IT,2020-09-25,306235.0,1912.0,Confirmed
11930037,IT,2020-09-26,308104.0,1869.0,Confirmed
11930064,IT,2020-09-27,309870.0,1766.0,Confirmed
11930091,IT,2020-09-28,311364.0,1494.0,Confirmed
11930118,IT,2020-09-29,313011.0,1647.0,Confirmed
11930145,IT,2020-09-30,314861.0,1850.0,Confirmed
11930172,IT,2020-10-01,317409.0,2548.0,Confirmed
11930199,IT,2020-10-02,319908.0,2499.0,Confirmed
11930226,IT,2020-10-03,322751.0,2843.0,Confirmed
11930253,IT,2020-10-04,325329.0,2578.0,Confirmed
11930280,IT,2020-10-05,327586.0,2257.0,Confirmed
11930307,IT,2020-10-06,330263.0,2677.0,Confirmed
11930334,IT,2020-10-07,333940.0,3677.0,Confirmed
11930361,IT,2020-10-08,338398.0,4458.0,Confirmed
11930388,IT,2020-10-09,343770.0,5372.0,Confirmed
11930415,IT,2020-10-10,349494.0,5724.0,Confirmed
11930442,IT,2020-10-11,354950.0,5456.0,Confirmed
11930469,IT,2020-10-12,359569.0,4619.0,Confirmed
11930496,IT,2020-10-13,365467.0,5898.0,Confirmed
11930523,IT,2020-10-14,372799.0,7332.0,Confirmed
11930550,IT,2020-10-15,381602.0,8803.0,Confirmed
11930577,IT,2020-10-16,391611.0,10009.0,Confirmed
11930604,IT,2020-10-17,402536.0,10925.0,Confirmed
11930631,IT,2020-10-18,414241.0,11705.0,Confirmed
11930658,IT,2020-10-19,423578.0,9337.0,Confirmed
11930685,IT,2020-10-20,434449.0,10871.0,Confirmed
11930712,IT,2020-10-21,449648.0,15199.0,Confirmed
11930739,IT,2020-10-22,465726.0,16078.0,Confirmed
11930766,IT,2020-10-23,484869.0,19143.0,Confirmed
11930793,IT,2020-10-24,504509.0,19640.0,Confirmed
11930820,IT,2020-10-25,525782.0,21273.0,Confirmed
11930847,IT,2020-10-26,542789.0,17007.0,Confirmed
11930874,IT,2020-10-27,564778.0,21989.0,Confirmed
11930901,IT,2020-10-28,589766.0,24988.0,Confirmed
11930928,IT,2020-10-29,616595.0,26829.0,Confirmed
11930955,IT,2020-10-30,647674.0,31079.0,Confirmed
11930982,IT,2020-10-31,679430.0,31756.0,Confirmed
11931009,IT,2020-11-01,709335.0,29905.0,Confirmed
11931036,IT,2020-11-02,731588.0,22253.0,Confirmed
11931063,IT,2020-11-03,759829.0,28241.0,Confirmed
11931090,IT,2020-11-04,790377.0,30548.0,Confirmed
11931117,IT,2020-11-05,824879.0,34502.0,Confirmed
11931144,IT,2020-11-06,862681.0,37802.0,Confirmed
11931171,IT,2020-11-07,902490.0,39809.0,Confirmed
11931198,IT,2020-11-08,935104.0,32614.0,Confirmed
11931225,IT,2020-11-09,960373.0,25269.0,Confirmed
11931252,IT,2020-11-10,995463.0,35090.0,Confirmed
11931279,IT,2020-11-11,1028424.0,32961.0,Confirmed
11931306,IT,2020-11-12,1066401.0,37977.0,Confirmed
11931333,IT,2020-11-13,1107303.0,40902.0,Confirmed
11931360,IT,2020-11-14,1144552.0,37249.0,Confirmed
11931387,IT,2020-11-15,1178529.0,33977.0,Confirmed
11931414,IT,2020-11-16,1205881.0,27352.0,Confirmed
11931441,IT,2020-11-17,1238072.0,32191.0,Confirmed
11931468,IT,2020-11-18,1272352.0,34280.0,Confirmed
11931495,IT,2020-11-19,1308528.0,36176.0,Confirmed
11931522,IT,2020-11-20,1345767.0,37239.0,Confirmed
11931549,IT,2020-11-21,1380531.0,34764.0,Confirmed
11931576,IT,2020-11-22,1408868.0,28337.0,Confirmed
11931603,IT,2020-11-23,1431795.0,22927.0,Confirmed
11931630,IT,2020-11-24,1455022.0,23227.0,Confirmed
11931657,IT,2020-11-25,1480874.0,25852.0,Confirmed
11931684,IT,2020-11-26,1509875.0,29001.0,Confirmed
11931711,IT,2020-11-27,1538217.0,28342.0,Confirmed
11931738,IT,2020-11-28,1564532.0,26315.0,Confirmed
11931765,IT,2020-11-29,1585178.0,20646.0,Confirmed
11931792,IT,2020-11-30,1601554.0,16376.0,Confirmed
11931819,IT,2020-12-01,1620901.0,19347.0,Confirmed
11931846,IT,2020-12-02,1641610.0,20709.0,Confirmed
11931873,IT,2020-12-03,1664829.0,23219.0,Confirmed
11931900,IT,2020-12-04,1688939.0,24110.0,Confirmed
11931927,IT,2020-12-05,1709991.0,21052.0,Confirmed
11931954,IT,2020-12-06,1728878.0,18887.0,Confirmed
11931981,IT,2020-12-07,1742557.0,13679.0,Confirmed
11932008,IT,2020-12-08,1757394.0,14837.0,Confirmed
11932035,IT,2020-12-09,1770149.0,12755.0,Confirmed
11932062,IT,2020-12-10,1787147.0,16998.0,Confirmed
11932089,IT,2020-12-11,1805873.0,18726.0,Confirmed
11932116,IT,2020-12-12,1825775.0,19902.0,Confirmed
11932143,IT,2020-12-13,1843712.0,17937.0,Confirmed
11932170,IT,2020-12-14,1855737.0,12025.0,Confirmed
11932197,IT,2020-12-15,1870576.0,14839.0,Confirmed
11932224,IT,2020-12-16,1888144.0,17568.0,Confirmed
11932251,IT,2020-12-17,1906377.0,18233.0,Confirmed
11932278,IT,2020-12-18,1921778.0,15401.0,Confirmed
11932305,IT,2020-12-19,1938083.0,16305.0,Confirmed
11932332,IT,2020-12-20,1953185.0,15102.0,Confirmed
11932359,IT,2020-12-21,1964054.0,10869.0,Confirmed
11932386,IT,2020-12-22,1977370.0,13316.0,Confirmed
11932413,IT,2020-12-23,1991278.0,13908.0,Confirmed
11932440,IT,2020-12-24,2009317.0,18039.0,Confirmed
11932467,IT,2020-12-25,2028354.0,19037.0,Confirmed
11932494,IT,2020-12-26,2038783.0,10429.0,Confirmed
11932521,IT,2020-12-27,2047696.0,8913.0,Confirmed
11932548,IT,2020-12-28,2056277.0,8581.0,Confirmed
11932575,IT,2020-12-29,2067487.0,11210.0,Confirmed
11932602,IT,2020-12-30,2083689.0,16202.0,Confirmed
11932629,IT,2020-12-31,2107166.0,23477.0,Confirmed
11932656,IT,2021-01-01,2129376.0,22210.0,Confirmed
11932683,IT,2021-01-02,2141201.0,11825.0,Confirmed
11932710,IT,2021-01-03,2155446.0,14245.0,Confirmed
11932737,IT,2021-01-04,2166244.0,10798.0,Confirmed
11932764,IT,2021-01-05,2181619.0,15375.0,Confirmed
11932791,IT,2021-01-06,2201945.0,20326.0,Confirmed
11932818,IT,2021-01-07,2220361.0,18416.0,Confirmed
11932845,IT,2021-01-08,2237890.0,17529.0,Confirmed
11932872,IT,2021-01-09,2257866.0,19976.0,Confirmed
11932899,IT,2021-01-10,2276491.0,18625.0,Confirmed
11932926,IT,2021-01-11,2289021.0,12530.0,Confirmed
11932953,IT,2021-01-12,2303263.0,14242.0,Confirmed
11932980,IT,2021-01-13,2319036.0,15773.0,Confirmed
11933007,IT,2021-01-14,2336279.0,17243.0,Confirmed
11933034,IT,2021-01-15,2352423.0,16144.0,Confirmed
11933061,IT,2021-01-16,2368733.0,16310.0,Confirmed
11933088,IT,2021-01-17,2381277.0,12544.0,Confirmed
11933115,IT,2021-01-18,2390102.0,8825.0,Confirmed
11933142,IT,2021-01-19,2400598.0,10496.0,Confirmed
11933169,IT,2021-01-20,2414166.0,13568.0,Confirmed
11933196,IT,2021-01-21,2428221.0,14055.0,Confirmed
11933223,IT,2021-01-22,2441854.0,13633.0,Confirmed
11933250,IT,2021-01-23,2455185.0,13331.0,Confirmed
11933277,IT,2021-01-24,2466813.0,11628.0,Confirmed
11933304,IT,2021-01-25,2475372.0,8559.0,Confirmed
11933331,IT,2021-01-26,2485956.0,10584.0,Confirmed
11933358,IT,2021-01-27,2501147.0,15191.0,Confirmed
11933385,IT,2021-01-28,2515507.0,14360.0,Confirmed
11933412,IT,2021-01-29,2529070.0,13563.0,Confirmed
11933439,IT,2021-01-30,2541783.0,12713.0,Confirmed
11933466,IT,2021-01-31,2553032.0,11249.0,Confirmed
11933493,IT,2021-02-01,2560957.0,7925.0,Confirmed
11933520,IT,2021-02-02,2570608.0,9651.0,Confirmed
11933547,IT,2021-02-03,2583790.0,13182.0,Confirmed
11933574,IT,2021-02-04,2597446.0,13656.0,Confirmed
11933601,IT,2021-02-05,2611659.0,14213.0,Confirmed
11933628,IT,2021-02-06,2625098.0,13439.0,Confirmed
11933655,IT,2021-02-07,2636738.0,11640.0,Confirmed
11933682,IT,2021-02-08,2644707.0,7969.0,Confirmed
11933709,IT,2021-02-09,2655319.0,10612.0,Confirmed
11933736,IT,2021-02-10,2668266.0,12947.0,Confirmed
11933763,IT,2021-02-11,2683403.0,15137.0,Confirmed
11933790,IT,2021-02-12,2697296.0,13893.0,Confirmed
11933817,IT,2021-02-13,2710819.0,13523.0,Confirmed
11933844,IT,2021-02-14,2721879.0,11060.0,Confirmed
11933871,IT,2021-02-15,2729223.0,7344.0,Confirmed
11933898,IT,2021-02-16,2739591.0,10368.0,Confirmed
11933925,IT,2021-02-17,2751657.0,12066.0,Confirmed
11933952,IT,2021-02-18,2765412.0,13755.0,Confirmed
11933979,IT,2021-02-19,2780882.0,15470.0,Confirmed
11934006,IT,2021-02-20,2795796.0,14914.0,Confirmed
11934033,IT,2021-02-21,2809246.0,13450.0,Confirmed
11934060,IT,2021-02-22,2818863.0,9617.0,Confirmed
11934087,IT,2021-02-23,2832162.0,13299.0,Confirmed
11934114,IT,2021-02-24,2848564.0,16402.0,Confirmed
11934141,IT,2021-02-25,2868435.0,19871.0,Confirmed
11934168,IT,2021-02-26,2888923.0,20488.0,Confirmed
11934195,IT,2021-02-27,2907825.0,18902.0,Confirmed
11934222,IT,2021-02-28,2925265.0,17440.0,Confirmed
11934249,IT,2021-03-01,2938371.0,13106.0,Confirmed
11934276,IT,2021-03-02,2955434.0,17063.0,Confirmed
11934303,IT,2021-03-03,2976274.0,20840.0,Confirmed
11934330,IT,2021-03-04,2999119.0,22845.0,Confirmed
11934357,IT,2021-03-05,3023129.0,24010.0,Confirmed
11934384,IT,2021-03-06,3046762.0,23633.0,Confirmed
11934411,IT,2021-03-07,3067486.0,20724.0,Confirmed
11934438,IT,2021-03-08,3081368.0,13882.0,Confirmed
11934465,IT,2021-03-09,3101093.0,19725.0,Confirmed
11934492,IT,2021-03-10,3123368.0,22275.0,Confirmed
11934519,IT,2021-03-11,3149017.0,25649.0,Confirmed
11934546,IT,2021-03-12,3175807.0,26790.0,Confirmed
11934573,IT,2021-03-13,3201838.0,26031.0,Confirmed
11934600,IT,2021-03-14,3223142.0,21304.0,Confirmed
11934627,IT,2021-03-15,3238394.0,15252.0,Confirmed
11934654,IT,2021-03-16,3258770.0,20376.0,Confirmed
11934681,IT,2021-03-17,3281810.0,23040.0,Confirmed
11934708,IT,2021-03-18,3306711.0,24901.0,Confirmed
11934735,IT,2021-03-19,3332418.0,25707.0,Confirmed
11934762,IT,2021-03-20,3356331.0,23913.0,Confirmed
11934789,IT,2021-03-21,3376376.0,20045.0,Confirmed
11934816,IT,2021-03-22,3400877.0,24501.0,Confirmed
11934843,IT,2021-03-23,3419616.0,18739.0,Confirmed
11934870,IT,2021-03-24,3440862.0,21246.0,Confirmed
11934897,IT,2021-03-25,3464645.0,23783.0,Confirmed
11934924,IT,2021-03-26,3488619.0,23974.0,Confirmed
11934951,IT,2021-03-27,3512390.0,23771.0,Confirmed
11934978,IT,2021-03-28,3531994.0,19604.0,Confirmed
11935005,IT,2021-03-29,3544894.0,12900.0,Confirmed
11935032,IT,2021-03-30,3560945.0,16051.0,Confirmed
11935059,IT,2021-03-31,3583444.0,22499.0,Confirmed
11935086,IT,2021-04-01,3607083.0,23639.0,Confirmed
11935113,IT,2021-04-02,3629000.0,21917.0,Confirmed
11935140,IT,2021-04-03,3650247.0,21247.0,Confirmed
11935167,IT,2021-04-04,3668264.0,18017.0,Confirmed
11935194,IT,2021-04-05,3678944.0,10680.0,Confirmed
11935221,IT,2021-04-06,3686707.0,7763.0,Confirmed
11935248,IT,2021-04-07,3700393.0,13686.0,Confirmed
11935275,IT,2021-04-08,3717602.0,17209.0,Confirmed
11935302,IT,2021-04-09,3736526.0,18924.0,Confirmed
11935329,IT,2021-04-10,3754077.0,17551.0,Confirmed
11935356,IT,2021-04-11,3769814.0,15737.0,Confirmed
11935383,IT,2021-04-12,3779594.0,9780.0,Confirmed
11935410,IT,2021-04-13,3793033.0,13439.0,Confirmed
11935437,IT,2021-04-14,3809193.0,16160.0,Confirmed
11935464,IT,2021-04-15,3826156.0,16963.0,Confirmed
11935491,IT,2021-04-16,3842079.0,15923.0,Confirmed
11935518,IT,2021-04-17,3857443.0,15364.0,Confirmed
11935545,IT,2021-04-18,3870131.0,12688.0,Confirmed
11935572,IT,2021-04-19,3878994.0,8863.0,Confirmed
11935599,IT,2021-04-20,3891063.0,12069.0,Confirmed
11935626,IT,2021-04-21,3904899.0,13836.0,Confirmed
11935653,IT,2021-04-22,3920945.0,16046.0,Confirmed
11935680,IT,2021-04-23,3935703.0,14758.0,Confirmed
11935707,IT,2021-04-24,3949517.0,13814.0,Confirmed
11935734,IT,2021-04-25,3962674.0,13157.0,Confirmed
11935761,IT,2021-04-26,3971114.0,8440.0,Confirmed
11935788,IT,2021-04-27,3981512.0,10398.0,Confirmed
11935815,IT,2021-04-28,3994894.0,13382.0,Confirmed
11935842,IT,2021-04-29,4009208.0,14314.0,Confirmed
11935869,IT,2021-04-30,4022653.0,13445.0,Confirmed
11935896,IT,2021-05-01,4035617.0,12964.0,Confirmed
11935923,IT,2021-05-02,4044762.0,9145.0,Confirmed
11935950,IT,2021-05-03,4050708.0,5946.0,Confirmed
11935977,IT,2021-05-04,4059821.0,9113.0,Confirmed
11936004,IT,2021-05-05,4070400.0,10579.0,Confirmed
11936031,IT,2021-05-06,4082198.0,11798.0,Confirmed
11936058,IT,2021-05-07,4092747.0,10549.0,Confirmed
11936085,IT,2021-05-08,4102921.0,10174.0,Confirmed
11936112,IT,2021-05-09,4111210.0,8289.0,Confirmed
11936139,IT,2021-05-10,4116287.0,5077.0,Confirmed
11936166,IT,2021-05-11,4123230.0,6943.0,Confirmed
11936193,IT,2021-05-12,4131078.0,7848.0,Confirmed
11936220,IT,2021-05-13,4139160.0,8082.0,Confirmed
11936247,IT,2021-05-14,4146722.0,7562.0,Confirmed
11936274,IT,2021-05-15,4153374.0,6652.0,Confirmed
11936301,IT,2021-05-16,4159122.0,5748.0,Confirmed
11936328,IT,2021-05-17,4162576.0,3454.0,Confirmed
11936355,IT,2021-05-18,4167025.0,4449.0,Confirmed
11936382,IT,2021-05-19,4172525.0,5500.0,Confirmed
11936409,IT,2021-05-20,4178261.0,5736.0,Confirmed
11936436,IT,2021-05-21,4183476.0,5215.0,Confirmed
