,ID,Date,Cases,Cases_New,Type
11941713,IT,2021-12-03,134077.0,74.0,Deaths
11941739,IT,2021-12-04,134152.0,75.0,Deaths
11941765,IT,2021-12-05,134195.0,43.0,Deaths
11941791,IT,2021-12-06,134287.0,92.0,Deaths
11941817,IT,2021-12-07,134386.0,99.0,Deaths
11941843,IT,2021-12-08,134472.0,86.0,Deaths
11941869,IT,2021-12-09,134551.0,79.0,Deaths
11941895,IT,2021-12-10,134669.0,118.0,Deaths
11941921,IT,2021-12-11,134765.0,96.0,Deaths
11941947,IT,2021-12-12,134831.0,66.0,Deaths
11941973,IT,2021-12-13,134929.0,98.0,Deaths
11941999,IT,2021-12-14,135049.0,120.0,Deaths
11942025,IT,2021-12-15,135178.0,129.0,Deaths
11942051,IT,2021-12-16,135301.0,123.0,Deaths
11942077,IT,2021-12-17,135421.0,120.0,Deaths
11942103,IT,2021-12-18,135544.0,123.0,Deaths
11942129,IT,2021-12-19,135641.0,97.0,Deaths
11942155,IT,2021-12-20,135778.0,137.0,Deaths
11942181,IT,2021-12-21,135931.0,153.0,Deaths
11942207,IT,2021-12-22,136077.0,146.0,Deaths
11942233,IT,2021-12-23,136245.0,168.0,Deaths
11942259,IT,2021-12-24,136386.0,141.0,Deaths
11942285,IT,2021-12-25,136530.0,144.0,Deaths
11942311,IT,2021-12-26,136611.0,81.0,Deaths
11942337,IT,2021-12-27,136753.0,142.0,Deaths
11942363,IT,2021-12-28,136943.0,190.0,Deaths
11942389,IT,2021-12-29,137091.0,148.0,Deaths
11942415,IT,2021-12-30,137247.0,156.0,Deaths
11942441,IT,2021-12-31,137402.0,155.0,Deaths
11942467,IT,2022-01-01,137513.0,111.0,Deaths
11942493,IT,2022-01-02,137646.0,133.0,Deaths
11942519,IT,2022-01-03,137786.0,140.0,Deaths
11942545,IT,2022-01-04,138045.0,259.0,Deaths
11942571,IT,2022-01-05,138276.0,231.0,Deaths
11942597,IT,2022-01-06,138474.0,198.0,Deaths
11942623,IT,2022-01-07,138697.0,223.0,Deaths
11942649,IT,2022-01-08,138881.0,184.0,Deaths
11942675,IT,2022-01-09,139038.0,157.0,Deaths
11942701,IT,2022-01-10,139265.0,227.0,Deaths
11942727,IT,2022-01-11,139559.0,294.0,Deaths
11942753,IT,2022-01-12,139872.0,313.0,Deaths
11942779,IT,2022-01-13,140188.0,316.0,Deaths
11942805,IT,2022-01-14,140548.0,360.0,Deaths
11942831,IT,2022-01-15,140856.0,308.0,Deaths
11942857,IT,2022-01-16,141104.0,248.0,Deaths
11942883,IT,2022-01-17,141391.0,287.0,Deaths
11942909,IT,2022-01-18,141825.0,434.0,Deaths
11942935,IT,2022-01-19,142205.0,380.0,Deaths
11942961,IT,2022-01-20,142590.0,385.0,Deaths
11942987,IT,2022-01-21,142963.0,373.0,Deaths
11943013,IT,2022-01-22,143296.0,333.0,Deaths
11943039,IT,2022-01-23,143523.0,227.0,Deaths
11943065,IT,2022-01-24,143875.0,352.0,Deaths
11943091,IT,2022-01-25,144344.0,469.0,Deaths
11943117,IT,2022-01-26,144770.0,426.0,Deaths
11943143,IT,2022-01-27,145159.0,389.0,Deaths
11943169,IT,2022-01-28,145537.0,378.0,Deaths
11943195,IT,2022-01-29,145914.0,377.0,Deaths
11943221,IT,2022-01-30,146149.0,235.0,Deaths
11943247,IT,2022-01-31,146498.0,349.0,Deaths
11943273,IT,2022-02-01,146925.0,427.0,Deaths
11943299,IT,2022-02-02,147320.0,395.0,Deaths
11943325,IT,2022-02-03,147734.0,414.0,Deaths
11943351,IT,2022-02-04,148167.0,433.0,Deaths
11943377,IT,2022-02-05,148542.0,375.0,Deaths
11943403,IT,2022-02-06,148771.0,229.0,Deaths
11943429,IT,2022-02-07,149097.0,326.0,Deaths
11943455,IT,2022-02-08,149512.0,415.0,Deaths
11943481,IT,2022-02-09,149896.0,384.0,Deaths
11943507,IT,2022-02-10,150221.0,325.0,Deaths
11943533,IT,2022-02-11,150555.0,334.0,Deaths
11943559,IT,2022-02-12,150824.0,269.0,Deaths
11943585,IT,2022-02-13,151015.0,191.0,Deaths
11943611,IT,2022-02-14,151296.0,281.0,Deaths
11943637,IT,2022-02-15,151684.0,388.0,Deaths
11943663,IT,2022-02-16,151962.0,278.0,Deaths
11943689,IT,2022-02-17,152282.0,320.0,Deaths
11943715,IT,2022-02-18,152596.0,314.0,Deaths
11943741,IT,2022-02-19,152848.0,252.0,Deaths
11943767,IT,2022-02-20,152989.0,141.0,Deaths
11943793,IT,2022-02-21,153190.0,201.0,Deaths
11943819,IT,2022-02-22,153512.0,322.0,Deaths
11943845,IT,2022-02-23,153764.0,252.0,Deaths
11943871,IT,2022-02-24,154013.0,249.0,Deaths
11943897,IT,2022-02-25,154206.0,193.0,Deaths
11943923,IT,2022-02-26,154416.0,210.0,Deaths
11943949,IT,2022-02-27,154560.0,144.0,Deaths
11943975,IT,2022-02-28,154767.0,207.0,Deaths
11944001,IT,2022-03-01,155000.0,233.0,Deaths
11944027,IT,2022-03-02,155214.0,214.0,Deaths
11944053,IT,2022-03-03,155399.0,185.0,Deaths
11944079,IT,2022-03-04,155609.0,210.0,Deaths
11944105,IT,2022-03-05,155782.0,173.0,Deaths
11944131,IT,2022-03-06,155887.0,105.0,Deaths
11944157,IT,2022-03-07,156017.0,130.0,Deaths
11944183,IT,2022-03-08,156201.0,184.0,Deaths
11944209,IT,2022-03-09,156357.0,156.0,Deaths
11944235,IT,2022-03-10,156493.0,136.0,Deaths
11944261,IT,2022-03-11,156649.0,156.0,Deaths
11944287,IT,2022-03-12,156782.0,133.0,Deaths
11944313,IT,2022-03-13,156868.0,86.0,Deaths
11944339,IT,2022-03-14,156997.0,129.0,Deaths
11944365,IT,2022-03-15,157177.0,180.0,Deaths
11944391,IT,2022-03-16,157314.0,137.0,Deaths
11944417,IT,2022-03-17,157442.0,128.0,Deaths
11944443,IT,2022-03-18,157607.0,165.0,Deaths
11944469,IT,2022-03-19,157692.0,85.0,Deaths
11944495,IT,2022-03-20,157785.0,93.0,Deaths
11944521,IT,2022-03-21,157904.0,119.0,Deaths
11944547,IT,2022-03-22,158101.0,197.0,Deaths
11944573,IT,2022-03-23,158254.0,153.0,Deaths
11944599,IT,2022-03-24,158436.0,182.0,Deaths
11944625,IT,2022-03-25,158582.0,146.0,Deaths
11944651,IT,2022-03-26,158700.0,118.0,Deaths
11944677,IT,2022-03-27,158782.0,82.0,Deaths
11944703,IT,2022-03-28,158877.0,95.0,Deaths
11944729,IT,2022-03-29,159054.0,177.0,Deaths
11944755,IT,2022-03-30,159224.0,170.0,Deaths
11944781,IT,2022-03-31,159383.0,159.0,Deaths
11944807,IT,2022-04-01,159537.0,154.0,Deaths
11944833,IT,2022-04-02,159666.0,129.0,Deaths
11944859,IT,2022-04-03,159784.0,118.0,Deaths
11944885,IT,2022-04-04,159909.0,125.0,Deaths
11944911,IT,2022-04-05,160103.0,194.0,Deaths
11944937,IT,2022-04-06,160252.0,149.0,Deaths
11944963,IT,2022-04-07,160402.0,150.0,Deaths
11944989,IT,2022-04-08,160546.0,144.0,Deaths
11945015,IT,2022-04-09,160658.0,112.0,Deaths
11945041,IT,2022-04-10,160748.0,90.0,Deaths
11945067,IT,2022-04-11,160863.0,115.0,Deaths
11945093,IT,2022-04-12,161032.0,169.0,Deaths
11945119,IT,2022-04-13,161187.0,155.0,Deaths
11945145,IT,2022-04-14,161336.0,149.0,Deaths
11945171,IT,2022-04-15,161469.0,133.0,Deaths
11945197,IT,2022-04-16,161602.0,133.0,Deaths
11945223,IT,2022-04-17,161687.0,85.0,Deaths
11945249,IT,2022-04-18,161766.0,79.0,Deaths
11945275,IT,2022-04-19,161893.0,127.0,Deaths
11945301,IT,2022-04-20,162098.0,205.0,Deaths
11945327,IT,2022-04-21,162264.0,166.0,Deaths
11945353,IT,2022-04-22,162466.0,202.0,Deaths
11945379,IT,2022-04-23,162609.0,143.0,Deaths
11945405,IT,2022-04-24,162688.0,79.0,Deaths
11945431,IT,2022-04-25,162781.0,93.0,Deaths
11945457,IT,2022-04-26,162927.0,146.0,Deaths
11945483,IT,2022-04-27,163113.0,186.0,Deaths
11945509,IT,2022-04-28,163244.0,131.0,Deaths
11945535,IT,2022-04-29,163377.0,133.0,Deaths
11945561,IT,2022-04-30,163507.0,130.0,Deaths
11945587,IT,2022-05-01,163612.0,105.0,Deaths
11945613,IT,2022-05-02,163736.0,124.0,Deaths
11945639,IT,2022-05-03,163889.0,153.0,Deaths
11945665,IT,2022-05-04,164041.0,152.0,Deaths
11945691,IT,2022-05-05,164179.0,138.0,Deaths
11945717,IT,2022-05-06,164304.0,125.0,Deaths
11945743,IT,2022-05-07,164417.0,113.0,Deaths
11945769,IT,2022-05-08,164489.0,72.0,Deaths
11945795,IT,2022-05-09,164573.0,84.0,Deaths
11945821,IT,2022-05-10,164731.0,158.0,Deaths
11945847,IT,2022-05-11,164846.0,115.0,Deaths
11945873,IT,2022-05-12,164976.0,130.0,Deaths
11945899,IT,2022-05-13,165091.0,115.0,Deaths
11945925,IT,2022-05-14,165182.0,91.0,Deaths
11945951,IT,2022-05-15,165244.0,62.0,Deaths
11945977,IT,2022-05-16,165346.0,102.0,Deaths
11946003,IT,2022-05-17,165494.0,148.0,Deaths
11946029,IT,2022-05-18,165630.0,136.0,Deaths
11946055,IT,2022-05-19,165738.0,108.0,Deaths
11946081,IT,2022-05-20,165827.0,89.0,Deaths
11946107,IT,2022-05-21,165918.0,91.0,Deaths
11946133,IT,2022-05-22,165952.0,34.0,Deaths
11946159,IT,2022-05-23,166032.0,80.0,Deaths
11946185,IT,2022-05-24,166150.0,118.0,Deaths
11946211,IT,2022-05-25,166264.0,114.0,Deaths
11946237,IT,2022-05-26,166371.0,107.0,Deaths
11946263,IT,2022-05-27,166476.0,105.0,Deaths
11946289,IT,2022-05-28,166542.0,66.0,Deaths
11946315,IT,2022-05-29,166569.0,27.0,Deaths
11946341,IT,2022-05-30,166631.0,62.0,Deaths
11946367,IT,2022-05-31,166697.0,66.0,Deaths
11946393,IT,2022-06-01,166756.0,59.0,Deaths
11946419,IT,2022-06-02,166835.0,79.0,Deaths
11946445,IT,2022-06-03,166875.0,40.0,Deaths
11946471,IT,2022-06-04,166922.0,47.0,Deaths
11946497,IT,2022-06-05,166949.0,27.0,Deaths
11946523,IT,2022-06-06,167019.0,70.0,Deaths
11946549,IT,2022-06-07,167089.0,70.0,Deaths
11946575,IT,2022-06-08,167169.0,80.0,Deaths
11946601,IT,2022-06-09,167242.0,73.0,Deaths
11946627,IT,2022-06-10,167305.0,63.0,Deaths
11946653,IT,2022-06-11,167365.0,60.0,Deaths
11946679,IT,2022-06-12,167391.0,26.0,Deaths
11946705,IT,2022-06-13,167432.0,41.0,Deaths
11946731,IT,2022-06-14,167505.0,73.0,Deaths
11946757,IT,2022-06-15,167553.0,48.0,Deaths
11946783,IT,2022-06-16,167617.0,64.0,Deaths
11946809,IT,2022-06-17,167658.0,41.0,Deaths
11946835,IT,2022-06-18,167703.0,45.0,Deaths
11946861,IT,2022-06-19,167721.0,18.0,Deaths
11946887,IT,2022-06-20,167780.0,59.0,Deaths
11946913,IT,2022-06-21,167842.0,62.0,Deaths
11946939,IT,2022-06-22,167892.0,50.0,Deaths
11946965,IT,2022-06-23,167967.0,75.0,Deaths
11946991,IT,2022-06-24,168018.0,51.0,Deaths
11947017,IT,2022-06-25,168058.0,40.0,Deaths
11947043,IT,2022-06-26,168102.0,44.0,Deaths
11947069,IT,2022-06-27,168165.0,63.0,Deaths
11947095,IT,2022-06-28,168234.0,69.0,Deaths
11947121,IT,2022-06-29,168294.0,60.0,Deaths
11947147,IT,2022-06-30,168353.0,59.0,Deaths
11947173,IT,2022-07-01,168425.0,72.0,Deaths
11947199,IT,2022-07-02,168488.0,63.0,Deaths
11947225,IT,2022-07-03,168545.0,57.0,Deaths
11947251,IT,2022-07-04,168604.0,59.0,Deaths
11947277,IT,2022-07-05,168698.0,94.0,Deaths
11947303,IT,2022-07-06,168770.0,72.0,Deaths
11947329,IT,2022-07-07,168864.0,94.0,Deaths
11947355,IT,2022-07-08,168969.0,105.0,Deaths
11947381,IT,2022-07-09,169062.0,93.0,Deaths
11947407,IT,2022-07-10,169106.0,44.0,Deaths
11947433,IT,2022-07-11,169233.0,127.0,Deaths
11947459,IT,2022-07-12,169390.0,157.0,Deaths
11947485,IT,2022-07-13,169496.0,106.0,Deaths
11947511,IT,2022-07-14,169601.0,105.0,Deaths
11947537,IT,2022-07-15,169735.0,134.0,Deaths
11947563,IT,2022-07-16,169846.0,111.0,Deaths
11947589,IT,2022-07-17,169925.0,79.0,Deaths
11947615,IT,2022-07-18,170037.0,112.0,Deaths
11947641,IT,2022-07-19,170213.0,176.0,Deaths
11947667,IT,2022-07-20,170370.0,157.0,Deaths
11947693,IT,2022-07-21,170527.0,157.0,Deaths
11947719,IT,2022-07-22,170682.0,155.0,Deaths
11947745,IT,2022-07-23,170798.0,116.0,Deaths
11947771,IT,2022-07-24,170875.0,77.0,Deaths
11947797,IT,2022-07-25,170979.0,104.0,Deaths
11947823,IT,2022-07-26,171232.0,253.0,Deaths
11947849,IT,2022-07-27,171439.0,207.0,Deaths
11947875,IT,2022-07-28,171638.0,199.0,Deaths
11947901,IT,2022-07-29,171882.0,244.0,Deaths
11947927,IT,2022-07-30,172003.0,121.0,Deaths
11947953,IT,2022-07-31,172086.0,83.0,Deaths
11947979,IT,2022-08-01,172207.0,121.0,Deaths
11948005,IT,2022-08-02,172397.0,190.0,Deaths
11948031,IT,2022-08-03,172568.0,171.0,Deaths
11948057,IT,2022-08-04,172729.0,161.0,Deaths
11948083,IT,2022-08-05,172904.0,175.0,Deaths
11948109,IT,2022-08-06,173062.0,158.0,Deaths
11948135,IT,2022-08-07,173136.0,74.0,Deaths
11948161,IT,2022-08-08,173249.0,113.0,Deaths
11948187,IT,2022-08-09,173426.0,177.0,Deaths
11948213,IT,2022-08-10,173571.0,145.0,Deaths
11948239,IT,2022-08-11,173701.0,130.0,Deaths
11948265,IT,2022-08-12,173853.0,152.0,Deaths
11948291,IT,2022-08-13,173982.0,129.0,Deaths
11948317,IT,2022-08-14,174060.0,78.0,Deaths
11948343,IT,2022-08-15,174102.0,42.0,Deaths
11948369,IT,2022-08-16,174172.0,70.0,Deaths
11948395,IT,2022-08-17,174300.0,128.0,Deaths
11948421,IT,2022-08-18,174447.0,147.0,Deaths
11948447,IT,2022-08-19,174571.0,124.0,Deaths
11948473,IT,2022-08-20,174659.0,88.0,Deaths
11948499,IT,2022-08-21,174722.0,63.0,Deaths
11948525,IT,2022-08-22,174797.0,75.0,Deaths
11948551,IT,2022-08-23,174931.0,134.0,Deaths
11948577,IT,2022-08-24,175043.0,112.0,Deaths
11948603,IT,2022-08-25,175127.0,84.0,Deaths
11948629,IT,2022-08-26,175226.0,99.0,Deaths
11948655,IT,2022-08-27,175306.0,80.0,Deaths
11948681,IT,2022-08-28,175347.0,41.0,Deaths
11948707,IT,2022-08-29,175407.0,60.0,Deaths
11948733,IT,2022-08-30,175505.0,98.0,Deaths
11948759,IT,2022-08-31,175595.0,90.0,Deaths
11948785,IT,2022-09-01,175663.0,68.0,Deaths
11948811,IT,2022-09-02,175754.0,91.0,Deaths
11948837,IT,2022-09-03,175802.0,48.0,Deaths
11948863,IT,2022-09-04,175832.0,30.0,Deaths
11948889,IT,2022-09-05,175872.0,40.0,Deaths
11948915,IT,2022-09-06,175952.0,80.0,Deaths
11948941,IT,2022-09-07,176009.0,57.0,Deaths
11948967,IT,2022-09-08,176098.0,89.0,Deaths
11948993,IT,2022-09-09,176157.0,59.0,Deaths
11949019,IT,2022-09-10,176175.0,18.0,Deaths
11949045,IT,2022-09-11,176209.0,34.0,Deaths
11949071,IT,2022-09-12,176242.0,33.0,Deaths
11949097,IT,2022-09-13,176335.0,93.0,Deaths
11949123,IT,2022-09-14,176404.0,69.0,Deaths
11949149,IT,2022-09-15,176464.0,60.0,Deaths
11949175,IT,2022-09-16,176508.0,44.0,Deaths
11949201,IT,2022-09-17,176546.0,38.0,Deaths
11949227,IT,2022-09-18,176578.0,32.0,Deaths
11949253,IT,2022-09-19,176609.0,31.0,Deaths
11949279,IT,2022-09-20,176669.0,60.0,Deaths
11949305,IT,2022-09-21,176715.0,46.0,Deaths
11949331,IT,2022-09-22,176775.0,60.0,Deaths
11949357,IT,2022-09-23,176824.0,49.0,Deaths
11949383,IT,2022-09-24,176867.0,43.0,Deaths
11949409,IT,2022-09-25,176880.0,13.0,Deaths
11949435,IT,2022-09-26,176912.0,32.0,Deaths
11949461,IT,2022-09-27,176976.0,64.0,Deaths
11949487,IT,2022-09-28,177024.0,48.0,Deaths
11949513,IT,2022-09-29,177054.0,30.0,Deaths
11949539,IT,2022-09-30,177092.0,38.0,Deaths
11949565,IT,2022-10-01,177130.0,38.0,Deaths
11949591,IT,2022-10-02,177150.0,20.0,Deaths
11949617,IT,2022-10-03,177197.0,47.0,Deaths
11949643,IT,2022-10-04,177257.0,60.0,Deaths
11949669,IT,2022-10-05,177300.0,43.0,Deaths
11949695,IT,2022-10-06,177356.0,56.0,Deaths
11949721,IT,2022-10-07,177418.0,62.0,Deaths
11949747,IT,2022-10-08,177478.0,60.0,Deaths
11949773,IT,2022-10-09,177519.0,41.0,Deaths
11949799,IT,2022-10-10,177570.0,51.0,Deaths
11949825,IT,2022-10-11,177650.0,80.0,Deaths
11949851,IT,2022-10-12,177719.0,69.0,Deaths
11949877,IT,2022-10-13,177785.0,66.0,Deaths
11949903,IT,2022-10-14,177883.0,98.0,Deaths
11949929,IT,2022-10-15,177956.0,73.0,Deaths
11949955,IT,2022-10-16,177988.0,32.0,Deaths
11949981,IT,2022-10-17,178081.0,93.0,Deaths
11950007,IT,2022-10-18,178194.0,113.0,Deaths
11950033,IT,2022-10-19,178275.0,81.0,Deaths
11950059,IT,2022-10-20,178359.0,84.0,Deaths
11950085,IT,2022-10-21,178450.0,91.0,Deaths
11950111,IT,2022-10-22,178542.0,92.0,Deaths
11950137,IT,2022-10-23,178594.0,52.0,Deaths
11950163,IT,2022-10-24,178633.0,39.0,Deaths
11950189,IT,2022-10-25,178753.0,120.0,Deaths
11950215,IT,2022-10-26,178846.0,93.0,Deaths
11950241,IT,2022-10-27,178940.0,94.0,Deaths
11950267,IT,2022-10-28,179025.0,85.0,Deaths
11950293,IT,2022-10-29,179101.0,76.0,Deaths
11950319,IT,2022-10-30,179154.0,53.0,Deaths
11950345,IT,2022-10-31,179207.0,53.0,Deaths
11950371,IT,2022-11-01,179289.0,82.0,Deaths
11950397,IT,2022-11-02,179349.0,60.0,Deaths
11950423,IT,2022-11-03,179436.0,87.0,Deaths
11950449,IT,2022-11-04,179554.0,118.0,Deaths
11950475,IT,2022-11-05,179655.0,101.0,Deaths
11950501,IT,2022-11-06,179700.0,45.0,Deaths
11950527,IT,2022-11-07,179753.0,53.0,Deaths
11950553,IT,2022-11-08,179839.0,86.0,Deaths
11950579,IT,2022-11-09,179920.0,81.0,Deaths
11950605,IT,2022-11-10,179985.0,65.0,Deaths
11950631,IT,2022-11-11,180069.0,84.0,Deaths
11950657,IT,2022-11-12,180139.0,70.0,Deaths
11950683,IT,2022-11-13,180185.0,46.0,Deaths
11950709,IT,2022-11-14,180251.0,66.0,Deaths
11950735,IT,2022-11-15,180357.0,106.0,Deaths
11950761,IT,2022-11-16,180445.0,88.0,Deaths
11950787,IT,2022-11-17,180518.0,73.0,Deaths
11950813,IT,2022-11-18,180603.0,85.0,Deaths
11950839,IT,2022-11-19,180679.0,76.0,Deaths
11950865,IT,2022-11-20,180716.0,37.0,Deaths
11950891,IT,2022-11-21,180782.0,66.0,Deaths
11950917,IT,2022-11-22,180899.0,117.0,Deaths
11950943,IT,2022-11-23,181009.0,110.0,Deaths
11950969,IT,2022-11-24,181098.0,89.0,Deaths
11950995,IT,2022-11-25,181182.0,84.0,Deaths
11951021,IT,2022-11-26,181271.0,89.0,Deaths
11951047,IT,2022-11-27,181322.0,51.0,Deaths
11951073,IT,2022-11-28,181403.0,81.0,Deaths
11951099,IT,2022-11-29,181544.0,141.0,Deaths
11951125,IT,2022-11-30,181630.0,86.0,Deaths
11951151,IT,2022-12-01,181733.0,103.0,Deaths
11951177,IT,2022-12-02,181839.0,106.0,Deaths
11951203,IT,2022-12-03,181944.0,105.0,Deaths
11951229,IT,2022-12-04,181989.0,45.0,Deaths
11951255,IT,2022-12-05,182056.0,67.0,Deaths
11951281,IT,2022-12-06,182222.0,166.0,Deaths
11951307,IT,2022-12-07,182324.0,102.0,Deaths
11951333,IT,2022-12-08,182419.0,95.0,Deaths
11951359,IT,2022-12-09,182509.0,90.0,Deaths
11951385,IT,2022-12-10,182619.0,110.0,Deaths
11951411,IT,2022-12-11,182667.0,48.0,Deaths
11951437,IT,2022-12-12,182741.0,74.0,Deaths
11951463,IT,2022-12-13,182883.0,142.0,Deaths
11951489,IT,2022-12-14,183026.0,143.0,Deaths
11951515,IT,2022-12-15,183138.0,112.0,Deaths
11951541,IT,2022-12-16,183269.0,131.0,Deaths
11951567,IT,2022-12-17,183370.0,101.0,Deaths
11951593,IT,2022-12-18,183438.0,68.0,Deaths
11951619,IT,2022-12-19,183522.0,84.0,Deaths
11951645,IT,2022-12-20,183639.0,117.0,Deaths
11951671,IT,2022-12-21,183780.0,141.0,Deaths
11951697,IT,2022-12-22,183936.0,156.0,Deaths
11951723,IT,2022-12-23,184070.0,134.0,Deaths
11951749,IT,2022-12-24,184168.0,98.0,Deaths
11951775,IT,2022-12-25,184212.0,44.0,Deaths
11951801,IT,2022-12-26,184248.0,36.0,Deaths
11951827,IT,2022-12-27,184324.0,76.0,Deaths
11951853,IT,2022-12-28,184528.0,204.0,Deaths
11951879,IT,2022-12-29,184642.0,114.0,Deaths
11951905,IT,2022-12-30,184792.0,150.0,Deaths
11951931,IT,2022-12-31,184918.0,126.0,Deaths
11951957,IT,2023-01-01,184972.0,54.0,Deaths
11951983,IT,2023-01-02,185058.0,86.0,Deaths
11952009,IT,2023-01-03,185198.0,140.0,Deaths
11952035,IT,2023-01-04,185295.0,97.0,Deaths
11952061,IT,2023-01-05,185417.0,122.0,Deaths
11952087,IT,2023-01-06,185488.0,71.0,Deaths
11952113,IT,2023-01-07,185532.0,44.0,Deaths
11952139,IT,2023-01-08,185585.0,53.0,Deaths
11952165,IT,2023-01-09,185650.0,65.0,Deaths
11952191,IT,2023-01-10,185800.0,150.0,Deaths
11952217,IT,2023-01-11,185889.0,89.0,Deaths
11952243,IT,2023-01-12,185993.0,104.0,Deaths
11952269,IT,2023-01-13,186079.0,86.0,Deaths
11952295,IT,2023-01-14,186158.0,79.0,Deaths
11952321,IT,2023-01-15,186187.0,29.0,Deaths
11952347,IT,2023-01-16,186261.0,74.0,Deaths
11952373,IT,2023-01-17,186339.0,78.0,Deaths
11952399,IT,2023-01-18,186412.0,73.0,Deaths
11952425,IT,2023-01-19,186488.0,76.0,Deaths
11952451,IT,2023-01-20,186542.0,54.0,Deaths
11952477,IT,2023-01-21,186601.0,59.0,Deaths
11952503,IT,2023-01-22,186617.0,16.0,Deaths
11952529,IT,2023-01-23,186661.0,44.0,Deaths
11952555,IT,2023-01-24,186734.0,73.0,Deaths
11952581,IT,2023-01-25,186788.0,54.0,Deaths
11952607,IT,2023-01-26,186833.0,45.0,Deaths
11952633,IT,2023-01-27,186871.0,38.0,Deaths
11952659,IT,2023-01-28,186904.0,33.0,Deaths
11952685,IT,2023-01-29,186929.0,25.0,Deaths
11952711,IT,2023-01-30,186962.0,33.0,Deaths
11952737,IT,2023-01-31,187077.0,115.0,Deaths
11952763,IT,2023-02-01,187224.0,147.0,Deaths
11952789,IT,2023-02-02,187272.0,48.0,Deaths
11952815,IT,2023-02-03,187329.0,57.0,Deaths
11952841,IT,2023-02-04,187359.0,30.0,Deaths
11952867,IT,2023-02-05,187377.0,18.0,Deaths
11952893,IT,2023-02-06,187409.0,32.0,Deaths
11952919,IT,2023-02-07,187473.0,64.0,Deaths
11952945,IT,2023-02-08,187513.0,40.0,Deaths
11952971,IT,2023-02-09,187551.0,38.0,Deaths
11952995,IT,2023-02-10,187551.0,279.0,Deaths
11953005,IT,2023-02-11,187551.0,0.0,Deaths
11953015,IT,2023-02-12,187551.0,0.0,Deaths
11953025,IT,2023-02-13,187551.0,0.0,Deaths
11953033,IT,2023-02-14,187551.0,0.0,Deaths
