,Unnamed: 0_x,ID_x,Date,Active_cases,Active_cases_new,Confirmed_cases,Confirmed_cases_new,Death_cases,Death_cases_new,Hospitalized_cases,Hospitalized_cases_new,Unnamed: 0_y,ID_y,DoseType,DoseValue,Vax_Partial,Vax_Full,Unnamed: 0,SLP,PS,H,T,U,V,QV,O3
248,11929521,IT,2020-09-07,32993.0,915.0,278784.0,1150.0,35553.0,12.0,1861.0,45.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,11929548,IT,2020-09-08,33789.0,796.0,280153.0,1369.0,35563.0,10.0,1903.0,42.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,11929575,IT,2020-09-09,34734.0,945.0,281583.0,1430.0,35577.0,14.0,1928.0,25.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,11929602,IT,2020-09-10,35708.0,974.0,283180.0,1597.0,35587.0,10.0,2000.0,72.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,11929629,IT,2020-09-11,36767.0,1059.0,284796.0,1616.0,35597.0,10.0,2024.0,24.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,11929656,IT,2020-09-12,37503.0,736.0,286297.0,1501.0,35603.0,6.0,2133.0,109.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,11929683,IT,2020-09-13,38509.0,1006.0,287753.0,1456.0,35610.0,7.0,2229.0,96.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,11929710,IT,2020-09-14,39187.0,678.0,288761.0,1008.0,35624.0,14.0,2319.0,90.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,11929737,IT,2020-09-15,39712.0,525.0,289990.0,1229.0,35633.0,9.0,2423.0,104.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,11929764,IT,2020-09-16,40532.0,820.0,291442.0,1452.0,35645.0,12.0,2492.0,69.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,11929791,IT,2020-09-17,41413.0,881.0,293025.0,1583.0,35658.0,13.0,2560.0,68.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,11929818,IT,2020-09-18,42457.0,1044.0,294932.0,1907.0,35668.0,10.0,2595.0,35.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,11929845,IT,2020-09-19,43161.0,704.0,296569.0,1637.0,35692.0,24.0,2595.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,11929872,IT,2020-09-20,44098.0,937.0,298156.0,1587.0,35707.0,15.0,2587.0,-8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,11929899,IT,2020-09-21,45079.0,981.0,299506.0,1350.0,35724.0,17.0,2707.0,120.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,11929926,IT,2020-09-22,45489.0,410.0,300897.0,1391.0,35738.0,14.0,2843.0,136.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,11929953,IT,2020-09-23,46114.0,625.0,302537.0,1640.0,35758.0,20.0,2902.0,59.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,11929980,IT,2020-09-24,46780.0,666.0,304323.0,1786.0,35781.0,23.0,2977.0,75.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,11930007,IT,2020-09-25,47718.0,938.0,306235.0,1912.0,35801.0,20.0,2981.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,11930034,IT,2020-09-26,48593.0,875.0,308104.0,1869.0,35818.0,17.0,2993.0,12.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,11930061,IT,2020-09-27,49618.0,1025.0,309870.0,1766.0,35835.0,17.0,3100.0,107.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,11930088,IT,2020-09-28,50323.0,705.0,311364.0,1494.0,35851.0,16.0,3241.0,141.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,11930115,IT,2020-09-29,50630.0,307.0,313011.0,1647.0,35875.0,24.0,3319.0,78.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,11930142,IT,2020-09-30,51263.0,633.0,314861.0,1850.0,35894.0,19.0,3327.0,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,11930169,IT,2020-10-01,52647.0,1384.0,317409.0,2548.0,35918.0,24.0,3388.0,61.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,11930196,IT,2020-10-02,53997.0,1350.0,319908.0,2499.0,35941.0,23.0,3436.0,48.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,11930223,IT,2020-10-03,55566.0,1569.0,322751.0,2843.0,35968.0,27.0,3502.0,66.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,11930250,IT,2020-10-04,57429.0,1863.0,325329.0,2578.0,35986.0,18.0,3590.0,88.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,11930277,IT,2020-10-05,58903.0,1474.0,327586.0,2257.0,36002.0,16.0,3810.0,220.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,11930304,IT,2020-10-06,60134.0,1231.0,330263.0,2677.0,36030.0,28.0,3944.0,134.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,11930331,IT,2020-10-07,62576.0,2442.0,333940.0,3677.0,36061.0,31.0,4119.0,175.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,11930358,IT,2020-10-08,65952.0,3376.0,338398.0,4458.0,36083.0,22.0,4283.0,164.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,11930385,IT,2020-10-09,70110.0,4158.0,343770.0,5372.0,36111.0,28.0,4473.0,190.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,11930412,IT,2020-10-10,74829.0,4719.0,349494.0,5724.0,36140.0,29.0,4726.0,253.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,11930439,IT,2020-10-11,79075.0,4246.0,354950.0,5456.0,36166.0,26.0,4939.0,213.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,11930466,IT,2020-10-12,82764.0,3689.0,359569.0,4619.0,36205.0,39.0,5273.0,334.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,11930493,IT,2020-10-13,87193.0,4429.0,365467.0,5898.0,36246.0,41.0,5590.0,317.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,11930520,IT,2020-10-14,92445.0,5252.0,372799.0,7332.0,36289.0,43.0,6009.0,419.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,11930547,IT,2020-10-15,99266.0,6821.0,381602.0,8803.0,36372.0,83.0,6382.0,373.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,11930574,IT,2020-10-16,107312.0,8046.0,391611.0,10009.0,36427.0,55.0,6816.0,434.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,11930601,IT,2020-10-17,116935.0,9623.0,402536.0,10925.0,36474.0,47.0,7322.0,506.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,11930628,IT,2020-10-18,126237.0,9302.0,414241.0,11705.0,36543.0,69.0,7881.0,559.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,11930655,IT,2020-10-19,134003.0,7766.0,423578.0,9337.0,36616.0,73.0,8473.0,592.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,11930682,IT,2020-10-20,142739.0,8736.0,434449.0,10871.0,36705.0,89.0,9324.0,851.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,11930709,IT,2020-10-21,155442.0,12703.0,449648.0,15199.0,36832.0,127.0,9983.0,659.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,11930736,IT,2020-10-22,169302.0,13860.0,465726.0,16078.0,36968.0,136.0,10686.0,703.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,11930763,IT,2020-10-23,186002.0,16700.0,484869.0,19143.0,37059.0,91.0,11598.0,912.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,11930790,IT,2020-10-24,203182.0,17180.0,504509.0,19640.0,37210.0,151.0,12415.0,817.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,11930817,IT,2020-10-25,222241.0,19059.0,525782.0,21273.0,37338.0,128.0,13214.0,799.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,11930844,IT,2020-10-26,236684.0,14443.0,542789.0,17007.0,37479.0,141.0,14281.0,1067.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,11930871,IT,2020-10-27,255090.0,18406.0,564778.0,21989.0,37700.0,221.0,15366.0,1085.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,11930898,IT,2020-10-28,276457.0,21367.0,589766.0,24988.0,37905.0,205.0,16517.0,1151.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,11930925,IT,2020-10-29,299191.0,22734.0,616595.0,26829.0,38122.0,217.0,17615.0,1098.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,11930952,IT,2020-10-30,325786.0,26595.0,647674.0,31079.0,38321.0,199.0,18740.0,1125.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,11930979,IT,2020-10-31,351386.0,25600.0,679430.0,31756.0,38618.0,297.0,19809.0,1069.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,11931006,IT,2020-11-01,378129.0,26743.0,709335.0,29905.0,38826.0,208.0,20841.0,1032.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,11931033,IT,2020-11-02,396512.0,18383.0,731588.0,22253.0,39059.0,233.0,21862.0,1021.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,11931060,IT,2020-11-03,418142.0,21630.0,759829.0,28241.0,39412.0,353.0,23339.0,1477.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,11931087,IT,2020-11-04,443235.0,25093.0,790377.0,30548.0,39747.0,335.0,24408.0,1069.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,11931114,IT,2020-11-05,472348.0,29113.0,824879.0,34502.0,40192.0,445.0,25647.0,1239.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,11931141,IT,2020-11-06,499118.0,26770.0,862681.0,37802.0,40638.0,446.0,26520.0,873.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,11931168,IT,2020-11-07,532536.0,33418.0,902490.0,39809.0,41063.0,425.0,27743.0,1223.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,11931195,IT,2020-11-08,558636.0,26100.0,935104.0,32614.0,41394.0,331.0,29189.0,1446.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,11931222,IT,2020-11-09,573334.0,14698.0,960373.0,25269.0,41750.0,356.0,30485.0,1296.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,11931249,IT,2020-11-10,590110.0,16776.0,995463.0,35090.0,42330.0,580.0,31604.0,1119.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,11931276,IT,2020-11-11,613358.0,23248.0,1028424.0,32961.0,42953.0,623.0,32525.0,921.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,11931303,IT,2020-11-12,635054.0,21696.0,1066401.0,37977.0,43589.0,636.0,33043.0,518.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,11931330,IT,2020-11-13,663926.0,28872.0,1107303.0,40902.0,44139.0,550.0,34144.0,1101.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,11931357,IT,2020-11-14,688435.0,24509.0,1144552.0,37249.0,44683.0,544.0,34704.0,560.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,11931384,IT,2020-11-15,712490.0,24055.0,1178529.0,33977.0,45229.0,546.0,35469.0,765.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,11931411,IT,2020-11-16,717784.0,5294.0,1205881.0,27352.0,45733.0,504.0,36028.0,559.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,11931438,IT,2020-11-17,733810.0,16026.0,1238072.0,32191.0,46464.0,731.0,36686.0,658.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,11931465,IT,2020-11-18,743168.0,9358.0,1272352.0,34280.0,47217.0,753.0,37174.0,488.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,11931492,IT,2020-11-19,761671.0,18503.0,1308528.0,36176.0,47870.0,653.0,37322.0,148.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,11931519,IT,2020-11-20,777176.0,15505.0,1345767.0,37239.0,48569.0,699.0,37705.0,383.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,11931546,IT,2020-11-21,791746.0,14570.0,1380531.0,34764.0,49261.0,692.0,37821.0,116.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,11931573,IT,2020-11-22,805947.0,14201.0,1408868.0,28337.0,49823.0,562.0,38080.0,259.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,11931600,IT,2020-11-23,796849.0,-9098.0,1431795.0,22927.0,50453.0,630.0,38507.0,427.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,11931627,IT,2020-11-24,798386.0,1537.0,1455022.0,23227.0,51306.0,853.0,38393.0,-114.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,11931654,IT,2020-11-25,791697.0,-6689.0,1480874.0,25852.0,52028.0,722.0,38161.0,-232.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,11931681,IT,2020-11-26,795845.0,4148.0,1509875.0,29001.0,52850.0,822.0,37884.0,-277.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,11931708,IT,2020-11-27,787893.0,-7952.0,1538217.0,28342.0,53677.0,827.0,37466.0,-418.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,11931735,IT,2020-11-28,789308.0,1415.0,1564532.0,26315.0,54363.0,686.0,37061.0,-405.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,11931762,IT,2020-11-29,795771.0,6463.0,1585178.0,20646.0,54904.0,541.0,36632.0,-429.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,11931789,IT,2020-11-30,788471.0,-7300.0,1601554.0,16376.0,55576.0,672.0,36931.0,299.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,11931816,IT,2020-12-01,779945.0,-8526.0,1620901.0,19347.0,56361.0,785.0,36474.0,-457.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,11931843,IT,2020-12-02,761230.0,-18715.0,1641610.0,20709.0,57045.0,684.0,36070.0,-404.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,11931870,IT,2020-12-03,759982.0,-1248.0,1664829.0,23219.0,58038.0,993.0,35369.0,-701.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,11931897,IT,2020-12-04,757702.0,-2280.0,1688939.0,24110.0,58852.0,814.0,34767.0,-602.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,11931924,IT,2020-12-05,754169.0,-3533.0,1709991.0,21052.0,59514.0,662.0,33675.0,-1092.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,11931951,IT,2020-12-06,755306.0,1137.0,1728878.0,18887.0,60078.0,564.0,33845.0,170.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,11931978,IT,2020-12-07,748819.0,-6487.0,1742557.0,13679.0,60606.0,528.0,33906.0,61.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,11932005,IT,2020-12-08,737525.0,-11294.0,1757394.0,14837.0,61240.0,634.0,33426.0,-480.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,11932032,IT,2020-12-09,710515.0,-27010.0,1770149.0,12755.0,61739.0,499.0,32973.0,-453.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,11932059,IT,2020-12-10,696527.0,-13988.0,1787147.0,16998.0,62626.0,887.0,32379.0,-594.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,11932086,IT,2020-12-11,690323.0,-6204.0,1805873.0,18726.0,63387.0,761.0,31827.0,-552.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,11932113,IT,2020-12-12,684848.0,-5475.0,1825775.0,19902.0,64036.0,649.0,31265.0,-562.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,11932140,IT,2020-12-13,686031.0,1183.0,1843712.0,17937.0,64520.0,484.0,30893.0,-372.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,11932167,IT,2020-12-14,675109.0,-10922.0,1855737.0,12025.0,65011.0,491.0,30860.0,-33.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,11932194,IT,2020-12-15,663313.0,-11796.0,1870576.0,14839.0,65857.0,846.0,30345.0,-515.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,11932221,IT,2020-12-16,645706.0,-17607.0,1888144.0,17568.0,66537.0,680.0,29823.0,-522.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,11932248,IT,2020-12-17,635343.0,-10363.0,1906377.0,18233.0,67220.0,683.0,29282.0,-541.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,11932275,IT,2020-12-18,627798.0,-7545.0,1921778.0,15401.0,67894.0,674.0,28588.0,-694.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,11932302,IT,2020-12-19,620166.0,-7632.0,1938083.0,16305.0,68447.0,553.0,28148.0,-440.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,11932329,IT,2020-12-20,622760.0,2594.0,1953185.0,15102.0,68799.0,352.0,27901.0,-247.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,11932356,IT,2020-12-21,613582.0,-9178.0,1964054.0,10869.0,69214.0,415.0,27876.0,-25.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,11932383,IT,2020-12-22,605955.0,-7627.0,1977370.0,13316.0,69842.0,628.0,27635.0,-241.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,11932410,IT,2020-12-23,598816.0,-7139.0,1991278.0,13908.0,70395.0,553.0,27170.0,-465.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,11932437,IT,2020-12-24,593632.0,-5184.0,2009317.0,18039.0,70900.0,505.0,26659.0,-511.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,11932464,IT,2020-12-25,579886.0,-13746.0,2028354.0,19037.0,71359.0,459.0,25986.0,-673.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,11932491,IT,2020-12-26,580943.0,1057.0,2038783.0,10429.0,71627.0,268.0,25892.0,-94.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,11932518,IT,2020-12-27,581760.0,817.0,2047696.0,8913.0,71925.0,298.0,26151.0,259.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,11932545,IT,2020-12-28,575221.0,-6539.0,2056277.0,8581.0,72370.0,445.0,26497.0,346.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,11932572,IT,2020-12-29,568728.0,-6493.0,2067487.0,11210.0,73029.0,659.0,26211.0,-286.0,58202.0,IT,Admin,8861.0,8861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,11932599,IT,2020-12-30,564395.0,-4333.0,2083689.0,16202.0,73604.0,575.0,26094.0,-117.0,58203.0,IT,Admin,9960.0,9960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,11932626,IT,2020-12-31,569896.0,5501.0,2107166.0,23477.0,74159.0,555.0,25706.0,-388.0,58204.0,IT,Admin,14852.0,14852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,11932653,IT,2021-01-01,574767.0,4871.0,2129376.0,22210.0,74621.0,462.0,25375.0,-331.0,58205.0,IT,Admin,40854.0,40854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,11932680,IT,2021-01-02,577062.0,2295.0,2141201.0,11825.0,74985.0,364.0,25517.0,142.0,58206.0,IT,Admin,52141.0,52141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,11932707,IT,2021-01-03,576214.0,-848.0,2155446.0,14245.0,75332.0,347.0,25658.0,141.0,58207.0,IT,Admin,91240.0,91240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,11932734,IT,2021-01-04,570458.0,-5756.0,2166244.0,10798.0,75680.0,348.0,25896.0,238.0,58208.0,IT,Admin,127134.0,127134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,11932761,IT,2021-01-05,569161.0,-1297.0,2181619.0,15375.0,76329.0,649.0,25964.0,68.0,58209.0,IT,Admin,196814.0,196814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,11932788,IT,2021-01-06,568712.0,-449.0,2201945.0,20326.0,76877.0,548.0,25745.0,-219.0,58210.0,IT,Admin,277104.0,277104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,11932815,IT,2021-01-07,571055.0,2343.0,2220361.0,18416.0,77291.0,414.0,25878.0,133.0,58211.0,IT,Admin,342301.0,342301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,11932842,IT,2021-01-08,570389.0,-666.0,2237890.0,17529.0,77911.0,620.0,25900.0,22.0,58212.0,IT,Admin,434989.0,434989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
